track_code,restriction,class_info,surface,par,source_page,year
DMR,2C,MSW,T,68,189,2025
DMR,3+F*,"MCL 50,000 - 74,000",T,69,189,2025
DMR,3+C,"CN3, CN4 15,000 - 20,000",T,70,189,2025
DMR,3C,"AN2L, AN1X",T,86,189,2025
DMR,3+F*,MSW,T,69,189,2025
DMR,3+C,"CN3, CN4 21,000 - 34,000",T,77,189,2025
DMR,3+C,"ACN(1-Y), ANC, ANS",D,95,189,2025
DMR,3+C*,"AN2L, AN1X",D,86,189,2025
DMR,3+C,"CN3, CN4 35,000 - 49,000",T,79,189,2025
DMR,3+C,"AN2L, AN1X",D,92,189,2025
DMR,3+C*,"MCL 50,000 - 74,000",D,69,189,2025
DMR,3+C,"Cond CLM 15,000 - 20,000",T,72,189,2025
DMR,3+C,"AN2X, AN3L",D,95,189,2025
DMR,3+C*,MSW,D,78,189,2025
DMR,3+C,"Cond CLM 21,000 - 34,000",T,76,189,2025
DMR,3+C,"AN4L, AN3X-5X",D,97,189,2025
DMR,3+C*,"AN2L, AN1X",T,84,189,2025
DMR,3+C,"Cond CLM 5,000 - 5,900",T,67,189,2025
DMR,3+C,"CLM 10,000 - 14,900",D,81,189,2025
DMR,3+C*,MSW,T,76,189,2025
DMR,3+C,"Cond CLM 6,000 - 7,400",T,68,189,2025
DMR,3+C,"CLM 15,000 - 20,000",D,83,189,2025
DMR,3+C,"Cond CLM 7,500 - 8,900",T,70,189,2025
DMR,3+C,"CLM 21,000 - 34,000",D,85,189,2025
ELP,3+C,"MCL 10,000 - 14,900",T,56,189,2025
ELP,3+C,"CLM 35,000 - 49,000",D,88,189,2025
ELP,2F,MSW,D,68,189,2025
ELP,3+C,"MCL 15,000 - 20,000",T,58,189,2025
ELP,3+C,"CLM 50,000 - 74,000",D,89,189,2025
ELP,2F,MSW,T,60,189,2025
ELP,3+C,"MCL 21,000 - 34,000",T,62,189,2025
ELP,3+C,"CLM 7,500 - 8,900",D,77,189,2025
ELP,3+F,"ACN(1-Y), ANC, ANS",D,80,189,2025
ELP,3+C,"MCL 35,000 - 49,000",T,66,189,2025
ELP,3+C,"CN2 10,000 - 14,900",D,73,189,2025
ELP,3+F,"AN2L, AN1X",D,80,189,2025
ELP,3+C,MSW,T,70,189,2025
ELP,3+C,"CN2 15,000 - 20,000",D,76,189,2025
ELP,3+F,"AN2X, AN3L",D,83,189,2025
ELP,3+C,"SA 10,000 - 14,900",T,79,189,2025
ELP,3+C,"CN2 21,000 - 34,000",D,78,189,2025
ELP,3+F,"AN4L, AN3X-5X",D,84,189,2025
ELP,3+C,"SA 15,000 - 20,000",T,80,189,2025
ELP,3+C,"CN3, CN4 15,000 - 20,000",D,79,189,2025
ELP,3+F,"CLM 21,000 - 34,000",D,72,189,2025
ELP,3+C,"SA 21,000 - 34,000",T,82,189,2025
ELP,3+C,"Cond CLM 21,000 - 34,000",D,78,189,2025
ELP,3+F,"CN2 10,000 - 14,900",D,60,189,2025
ELP,3+C,"SA 35,000 - 49,000",T,83,189,2025
ELP,3+C,GSTK-G1,D,106,189,2025
ELP,3+F,"CN2 15,000 - 20,000",D,62,189,2025
ELP,3+C,"SA 50,000 - 74,000",T,84,189,2025
ELP,3+C,GSTK-G2,D,102,189,2025
ELP,3+F,"CN2 21,000 - 34,000",D,66,189,2025
ELP,3+F,"CN2 5,000 - 5,900",D,52,190,2025
ELP,3+C,"Cond CLM 5,000 - 5,900",D,66,190,2025
ELP,2C,"MCL 7,500 - 8,900",D,52,190,2025
ELP,3+F,"CN2 7,500 - 8,900",D,56,190,2025
ELP,3+C,"MCL 10,000 - 14,900",D,63,190,2025
ELP,2C,MSW,D,53,190,2025
ELP,3+F,"CN3, CN4 5,000 - 5,900",D,53,190,2025
ELP,3+C,"MCL 15,000 - 20,000",D,65,190,2025
ELP,3C,"AN2L, AN1X",D,68,190,2025
ELP,3+F,"CN3, CN4 7,500 - 8,900",D,56,190,2025
ELP,3+C,"MCL 21,000 - 34,000",D,71,190,2025
ELP,3C,"MCL 7,500 - 8,900",D,52,190,2025
ELP,3+F,"Cond CLM 15,000 - 20,000",D,62,190,2025
ELP,3+C,"MCL 5,000 - 5,900",D,56,190,2025
ELP,3+C,"ACN(1-Y), ANC, ANS",D,79,190,2025
ELP,3+F,"Cond CLM 4,000 - 4,900",D,50,190,2025
ELP,3+C,"MCL 50,000 - 74,000",D,73,190,2025
ELP,3+C,"AN2L, AN1X",D,78,190,2025
ELP,3+F,"Cond CLM 5,000 - 5,900",D,58,190,2025
ELP,3+C,"MCL 7,500 - 8,900",D,57,190,2025
ELP,3+C,"AN2X, AN3L",D,78,190,2025
ELP,3+F,"Cond CLM 7,500 - 8,900",D,58,190,2025
ELP,3+C,MSW,D,81,190,2025
ELP,3+C,"CLM 10,000 - 14,900",D,74,190,2025
ELP,3+F,"MCL 10,000 - 14,900",D,54,190,2025
ELP,3+C,STK,D,96,190,2025
ELP,3+C,"CLM 15,000 - 20,000",D,77,190,2025
ELP,3+F,"MCL 15,000 - 20,000",D,59,190,2025
ELP,3+C,"AN2L, AN1X",T,83,190,2025
ELP,3+C,"CLM 21,000 - 34,000",D,80,190,2025
ELP,3+F,"MCL 21,000 - 34,000",D,65,190,2025
ELP,3+C,"AN2X, AN3L",T,87,190,2025
ELP,3+C,"CLM 3,000 - 3,900",D,61,190,2025
ELP,3+F,"MCL 5,000 - 5,900",D,47,190,2025
ELP,3+C,"CLM 10,000 - 14,900",T,75,190,2025
ELP,3+C,"CLM 5,000 - 5,900",D,65,190,2025
ELP,3+F,"MCL 50,000 - 74,000",D,67,190,2025
ELP,3+C,"CLM 15,000 - 20,000",T,78,190,2025
ELP,3+C,"CLM 7,500 - 8,900",D,72,190,2025
ELP,3+F,"MCL 7,500 - 8,900",D,50,190,2025
ELP,3+C,"CLM 5,000 - 5,900",T,72,190,2025
ELP,3+C,"CN2 15,000 - 20,000",D,63,190,2025
ELP,3+F,"MCL 75,000 - UP",D,69,190,2025
ELP,3+C,"CLM 7,500 - 8,900",T,73,190,2025
ELP,3+C,"CN2 2,100 - 2,900",D,52,190,2025
ELP,3+F,MSW,D,75,190,2025
ELP,3+C,"CN2 10,000 - 14,900",T,67,190,2025
ELP,3+C,"CN2 5,000 - 5,900",D,59,190,2025
ELP,3+F,"AN2L, AN1X",T,78,190,2025
ELP,3+C,"CN2 15,000 - 20,000",T,69,190,2025
ELP,3+C,"CN2 7,500 - 8,900",D,62,190,2025
ELP,3+F,"AN2X, AN3L",T,82,190,2025
ELP,3+C,"CN2 21,000 - 34,000",T,71,190,2025
ELP,3+C,"CN3, CN4 15,000 - 20,000",D,70,190,2025
ELP,3+F,"CLM 10,000 - 14,900",T,68,190,2025
ELP,3+C,"CN2 7,500 - 8,900",T,66,190,2025
ELP,3+C,"CN3, CN4 2,100 - 2,900",D,60,190,2025
ELP,3+F,"CLM 15,000 - 20,000",T,71,190,2025
ELP,3+C,"CN3, CN4 15,000 - 20,000",T,70,190,2025
ELP,3+C,"CN3, CN4 5,000 - 5,900",D,65,190,2025
ELP,3+F,"CLM 5,000 - 5,900",T,64,190,2025
ELP,3+C,"CN3, CN4 7,500 - 8,900",T,64,190,2025
ELP,3+C,"CN3, CN4 7,500 - 8,900",D,66,190,2025
ELP,3+F,"CLM 7,500 - 8,900",T,66,190,2025
ELP,3+C,"Cond CLM 15,000 - 20,000",T,72,190,2025
ELP,3+C,"Cond CLM 15,000 - 20,000",D,67,190,2025
ELP,3+F,"CN2 10,000 - 14,900",T,62,190,2025
ELP,3+C,"Cond CLM 7,500 - 8,900",T,68,190,2025
ELP,3+C,"Cond CLM 2,100 - 2,900",D,61,190,2025
ELP,3+F,"CN2 15,000 - 20,000",T,66,190,2025
ELP,3+C,"MCL 10,000 - 14,900",T,59,190,2025
ELP,3+C,"Cond CLM 3,000 - 3,900",D,65,190,2025
ELP,3+F,"CN2 21,000 - 34,000",T,68,190,2025
ELP,3+C,"MCL 15,000 - 20,000",T,61,190,2025
ELP,3+C,"MCL 10,000 - 14,900",D,54,190,2025
ELP,3+F,"CN2 7,500 - 8,900",T,60,190,2025
ELP,3+C,"MCL 21,000 - 34,000",T,67,190,2025
ELP,3+C,"MCL 15,000 - 20,000",D,56,190,2025
ELP,3+F,"CN3, CN4 15,000 - 20,000",T,65,190,2025
ELP,3+C,"MCL 50,000 - 74,000",T,71,190,2025
ELP,3+C,"MCL 21,000 - 34,000",D,63,190,2025
ELP,3+F,"CN3, CN4 7,500 - 8,900",T,56,190,2025
ELP,3+C,"MCL 7,500 - 8,900",T,57,190,2025
ELP,3+C,"MCL 5,000 - 5,900",D,46,190,2025
ELP,3+F,"Cond CLM 7,500 - 8,900",T,63,190,2025
ELP,3+C,MSW,T,75,190,2025
ELP,3+C,"MCL 7,500 - 8,900",D,44,190,2025
ELP,3+F,"MCL 10,000 - 14,900",T,55,190,2025
ELP,3+C,MSW,D,65,190,2025
ELP,3+F,"MCL 15,000 - 20,000",T,58,190,2025
ELP,3+F,"MCL 21,000 - 34,000",T,64,190,2025
ELP,2F,"MCL 7,500 - 8,900",D,47,190,2025
ELP,3+C,"SA 3,000 - 3,900",D,66,190,2025
ELP,3+F,"MCL 7,500 - 8,900",T,52,190,2025
ELP,2F,MSW,D,45,190,2025
ELP,3+C,"SA 4,000 - 4,900",D,68,190,2025
ELP,3+F,MSW,T,71,190,2025
ELP,3+F,"ACN(1-Y), ANC, ANS",D,64,190,2025
ELP,3+C,STK,D,86,190,2025
ELP,2C,MSW,D,71,190,2025
ELP,3+F,"CLM 15,000 - 20,000",D,68,190,2025
ELP,3+C*,"MCL 10,000 - 14,900",D,59,190,2025
ELP,2C,MSW,T,61,190,2025
ELP,3+F,"CLM 2,100 - 2,900",D,54,190,2025
ELP,3+C,"AN2L, AN1X",D,87,190,2025
ELP,3+F,"CLM 5,000 - 5,900",D,58,190,2025
EVD,3+C,"AN2X, AN3L",D,91,190,2025
EVD,3+F,"CN2 15,000 - 20,000",D,50,190,2025
EVD,3+F,"ACN(1-Y), ANC, ANS",D,76,190,2025
EVD,3+C,"AN4L, AN3X-5X",D,92,190,2025
EVD,3+F,"CN2 2,100 - 2,900",D,49,190,2025
EVD,3+F,"AN2L, AN1X",D,70,190,2025
EVD,3+C,"CLM 10,000 - 14,900",D,77,190,2025
EVD,3+F,"CN2 21,000 - 34,000",D,60,190,2025
EVD,3+F,"AN2X, AN3L",D,72,190,2025
EVD,3+C,"CLM 15,000 - 20,000",D,80,190,2025
EVD,3+F,"CN2 5,000 - 5,900",D,46,190,2025
EVD,3+F,"CLM 4,000 - 4,900",D,61,190,2025
EVD,3+C,"CLM 21,000 - 34,000",D,82,190,2025
EVD,3+F,"CN2 7,500 - 8,900",D,47,190,2025
EVD,3+F,"CN2 10,000 - 14,900",D,51,190,2025
EVD,3+C,"CLM 4,000 - 4,900",D,67,190,2025
EVD,3+F,"CN3, CN4 15,000 - 20,000",D,56,190,2025
EVD,3+F,"CN2 15,000 - 20,000",D,52,190,2025
EVD,3+C,"CLM 5,000 - 5,900",D,72,190,2025
EVD,3+F,"CN3, CN4 2,100 - 2,900",D,48,190,2025
EVD,3+F,"CN2 5,000 - 5,900",D,50,190,2025
EVD,3+C,"CLM 7,500 - 8,900",D,73,190,2025
EVD,3+F,"CN3, CN4 5,000 - 5,900",D,53,190,2025
EVD,3+F,"CN3, CN4 10,000 - 14,900",D,61,190,2025
EVD,3+C,"CN2 10,000 - 14,900",D,65,190,2025
EVD,3+F,"CN3, CN4 7,500 - 8,900",D,54,190,2025
EVD,3+F,"CN3, CN4 5,000 - 5,900",D,53,190,2025
EVD,3+C,"CN2 15,000 - 20,000",D,73,190,2025
EVD,3+F,"Cond CLM 15,000 - 20,000",D,60,190,2025
EVD,3+F,"Cond CLM 4,000 - 4,900",D,56,190,2025
EVD,3+C,"CN2 21,000 - 34,000",D,76,190,2025
EVD,3+F,"Cond CLM 2,100 - 2,900",D,53,190,2025
EVD,3+F,"Cond CLM 5,000 - 5,900",D,60,190,2025
EVD,3+C,"CN2 5,000 - 5,900",D,63,190,2025
EVD,3+F,"Cond CLM 3,000 - 3,900",D,55,190,2025
EVD,3+F,"Cond CLM 7,500 - 8,900",D,65,190,2025
EVD,3+C,"CN2 50,000 - 74,000",D,79,190,2025
EVD,3+F,"MCL 10,000 - 14,900",D,48,190,2025
EVD,3+F,"MCL 10,000 - 14,900",D,41,190,2025
EVD,3+C,"CN2 7,500 - 8,900",D,64,190,2025
EVD,3+F,"MCL 15,000 - 20,000",D,50,190,2025
EVD,3+F,"MCL 5,000 - 5,900",D,37,190,2025
EVD,3+C,"CN3, CN4 5,000 - 5,900",D,59,190,2025
EVD,3+F,"MCL 21,000 - 34,000",D,57,190,2025
EVD,3+F,"MCL 7,500 - 8,900",D,36,190,2025
EVD,3+C,"CN3, CN4 7,500 - 8,900",D,63,190,2025
EVD,3+F,"MCL 5,000 - 5,900",D,36,190,2025
EVD,3+F,MSW,D,57,190,2025
EVD,3+C,"Cond CLM 10,000 - 14,900",D,74,190,2025
EVD,3+F,"MCL 7,500 - 8,900",D,39,190,2025
EVD,3+F,"SA 10,000 - 14,900",D,70,190,2025
EVD,3+C,"Cond CLM 15,000 - 20,000",D,76,190,2025
EVD,3+F,MSW,D,56,190,2025
EVD,3+F,"SA 5,000 - 5,900",D,68,190,2025
EVD,3+C,"Cond CLM 21,000 - 34,000",D,78,190,2025
EVD,3+F,"SA 10,000 - 14,900",D,66,190,2025
EVD,3+F,"AN2L, AN1X",T,70,190,2025
EVD,3+F,"AN2X, AN3L",T,74,191,2025
EVD,3F*,"AN2L, AN1X",D,64,191,2025
EVD,3+F,"MCL 7,500 - 8,900",D,39,191,2025
EVD,3+F,"AN4L, AN3X-5X",T,77,191,2025
EVD,3+F*,"AN2L, AN1X",D,63,191,2025
EVD,3+F,MSW,D,44,191,2025
EVD,3+F,"CLM 10,000 - 14,900",T,67,191,2025
EVD,3+F*,"AN2X, AN3L",D,67,191,2025
EVD,3+C,"ACN(1-Y), ANC, ANS",D,72,191,2025
EVD,3+F,"CLM 5,000 - 5,900",T,62,191,2025
EVD,3+F*,"AN4L, AN3X-5X",D,70,191,2025
EVD,3+C,"AN2L, AN1X",D,63,191,2025
EVD,3+F,"CLM 6,000 - 7,400",T,65,191,2025
EVD,3+F*,"CN2 10,000 - 14,900",D,53,191,2025
EVD,3+C,"AN2X, AN3L",D,65,191,2025
EVD,3+F,"CN2 10,000 - 14,900",T,58,191,2025
EVD,3+F*,"CN2 15,000 - 20,000",D,59,191,2025
EVD,3+C,"CN2 3,000 - 3,900",D,44,191,2025
EVD,3+F,"CN2 15,000 - 20,000",T,61,191,2025
EVD,3+F*,"CN2 5,000 - 5,900",D,44,191,2025
EVD,3+C,"CN2 4,000 - 4,900",D,50,191,2025
EVD,3+F,"CN3, CN4 10,000 - 14,900",T,64,191,2025
EVD,3+F*,"CN3, CN4 5,000 - 5,900",D,55,191,2025
EVD,3+C,"CN2 5,000 - 5,900",D,51,191,2025
EVD,3+F,"CN3, CN4 15,000 - 20,000",T,67,191,2025
EVD,3+F*,"MCL 10,000 - 14,900",D,40,191,2025
EVD,3+C,"CN2 7,500 - 8,900",D,55,191,2025
EVD,3+F,"Cond CLM 10,000 - 14,900",T,66,191,2025
EVD,3+F*,"MCL 5,000 - 5,900",D,36,191,2025
EVD,3+C,"CN3, CN4 10,000 - 14,900",D,63,191,2025
EVD,3+F,"MCL 10,000 - 14,900",T,44,191,2025
EVD,3+F*,"MCL 7,500 - 8,900",D,37,191,2025
EVD,3+C,"CN3, CN4 3,000 - 3,900",D,53,191,2025
EVD,3+F,"MCL 15,000 - 20,000",T,50,191,2025
EVD,3+F*,MSW,D,51,191,2025
EVD,3+C,"CN3, CN4 4,000 - 4,900",D,55,191,2025
EVD,3+F,MSW,T,60,191,2025
EVD,3+F*,"AN2L, AN1X",T,69,191,2025
EVD,3+C,"Cond CLM 3,000 - 3,900",D,57,191,2025
EVD,3+C,"ACN(1-Y), ANC, ANS",D,85,191,2025
EVD,3+F*,"AN2X, AN3L",T,72,191,2025
EVD,3+C,"Cond CLM 4,000 - 4,900",D,63,191,2025
EVD,3+C,"AN2L, AN1X",D,79,191,2025
EVD,3+F*,MSW,T,58,191,2025
EVD,3+C,"MCL 4,000 - 4,900",D,40,191,2025
EVD,3+C,"AN2X, AN3L",D,81,191,2025
EVD,3C*,"AN2L, AN1X",D,71,191,2025
EVD,3+C,"MCL 5,000 - 5,900",D,41,191,2025
EVD,3+C,"CLM 4,000 - 4,900",D,70,191,2025
EVD,3C*,"MCL 15,000 - 20,000",D,56,191,2025
EVD,3+C,"MCL 7,500 - 8,900",D,45,191,2025
EVD,3+C,"CLM 5,000 - 5,900",D,73,191,2025
EVD,3+C*,"ACN(1-Y), ANC, ANS",D,81,191,2025
EVD,3+C,MSW,D,52,191,2025
EVD,3+C,"CLM 7,500 - 8,900",D,75,191,2025
EVD,3+C*,"AN2L, AN1X",D,72,191,2025
EVD,3+F*,"ACN(1-Y), ANC, ANS",D,57,191,2025
EVD,3+C,"CN2 10,000 - 14,900",D,59,191,2025
EVD,3+C*,"AN2X, AN3L",D,75,191,2025
EVD,3+F*,"MCL 4,000 - 4,900",D,30,191,2025
EVD,3+C,"CN2 15,000 - 20,000",D,62,191,2025
EVD,3+C*,"AN4L, AN3X-5X",D,77,191,2025
EVD,3+F*,MSW,D,44,191,2025
EVD,3+C,"CN2 5,000 - 5,900",D,57,191,2025
EVD,3+C*,"CLM 4,000 - 4,900",D,71,191,2025
EVD,3+C*,"ACN(1-Y), ANC, ANS",D,65,191,2025
EVD,3+C,"CN3, CN4 10,000 - 14,900",D,66,191,2025
EVD,3+C*,"CLM 7,500 - 8,900",D,76,191,2025
EVD,3+C*,"AN2L, AN1X",D,56,191,2025
EVD,3+C,"CN3, CN4 15,000 - 20,000",D,71,191,2025
EVD,3+C*,"CN2 10,000 - 14,900",D,63,191,2025
EVD,3+C*,"MCL 4,000 - 4,900",D,34,191,2025
EVD,3+C,"CN3, CN4 5,000 - 5,900",D,61,191,2025
EVD,3+C*,"CN2 5,000 - 5,900",D,54,191,2025
EVD,3+C*,MSW,D,53,191,2025
EVD,3+C,"CN3, CN4 7,500 - 8,900",D,63,191,2025
EVD,3+C*,"CN3, CN4 10,000 - 14,900",D,66,191,2025
EVD,3+C,"Cond CLM 10,000 - 14,900",D,74,191,2025
EVD,3+C*,"CN3, CN4 5,000 - 5,900",D,62,191,2025
EVD,3+C,"Cond CLM 15,000 - 20,000",D,78,191,2025
EVD,3+C*,"Cond CLM 4,000 - 4,900",D,69,191,2025
EVD,3F,MSW,D,47,191,2025
EVD,3+C,"Cond CLM 4,000 - 4,900",D,65,191,2025
EVD,3+C*,"MCL 10,000 - 14,900",D,50,191,2025
EVD,3+F,"AN2L, AN1X",D,61,191,2025
EVD,3+C,"Cond CLM 5,000 - 5,900",D,67,191,2025
EVD,3+C*,"MCL 15,000 - 20,000",D,55,191,2025
EVD,3+F,"AN2X, AN3L",D,64,191,2025
EVD,3+C,"Cond CLM 6,000 - 7,400",D,70,191,2025
EVD,3+C*,"MCL 5,000 - 5,900",D,43,191,2025
EVD,3+F,"CLM 4,000 - 4,900",D,56,191,2025
EVD,3+C,"Cond CLM 7,500 - 8,900",D,73,191,2025
EVD,3+C*,"MCL 7,500 - 8,900",D,45,191,2025
EVD,3+F,"CN2 3,000 - 3,900",D,44,191,2025
EVD,3+C,"MCL 10,000 - 14,900",D,50,191,2025
EVD,3+C*,MSW,D,60,191,2025
EVD,3+F,"CN2 4,000 - 4,900",D,45,191,2025
EVD,3+C,"MCL 5,000 - 5,900",D,45,191,2025
EVD,3+C*,"AN2L, AN1X",T,74,191,2025
EVD,3+F,"CN2 5,000 - 5,900",D,46,191,2025
EVD,3+C,"MCL 7,500 - 8,900",D,43,191,2025
EVD,3+C*,"AN2X, AN3L",T,78,191,2025
EVD,3+F,"CN2 6,000 - 7,400",D,47,191,2025
EVD,3+C,MSW,D,65,191,2025
EVD,3+C*,"CN2 10,000 - 14,900",T,65,191,2025
EVD,3+F,"CN2 7,500 - 8,900",D,51,191,2025
EVD,3+C,"SA 10,000 - 14,900",D,79,191,2025
EVD,3+C*,"CN2 15,000 - 20,000",T,68,191,2025
EVD,3+F,"CN3, CN4 3,000 - 3,900",D,47,191,2025
EVD,3+C,"SA 5,000 - 5,900",D,76,191,2025
EVD,3+C*,"CN3, CN4 10,000 - 14,900",T,67,191,2025
EVD,3+F,"CN3, CN4 4,000 - 4,900",D,48,191,2025
EVD,3+C,"ACN(1-Y), ANC, ANS",T,84,191,2025
EVD,3+C*,"CN3, CN4 15,000 - 20,000",T,70,191,2025
EVD,3+F,"CN3, CN4 5,000 - 5,900",D,52,191,2025
EVD,3+C,"AN2L, AN1X",T,77,191,2025
EVD,3+C*,"MCL 10,000 - 14,900",T,51,191,2025
EVD,3+F,"CN3, CN4 6,000 - 7,400",D,53,191,2025
EVD,3+C,"AN2X, AN3L",T,81,191,2025
EVD,3+C*,MSW,T,64,191,2025
EVD,3+F,"CN3, CN4 7,500 - 8,900",D,55,191,2025
EVD,3+C,"CLM 10,000 - 14,900",T,76,191,2025
EVD,3+F,"Cond CLM 10,000 - 14,900",D,63,191,2025
EVD,3+C,"CLM 15,000 - 20,000",T,78,191,2025
EVD,3+C,"CLM 21,000 - 34,000",T,81,191,2025
EVD,3F,MSW,D,48,191,2025
EVD,3+F,"Cond CLM 4,000 - 4,900",D,51,191,2025
EVD,3+C,"CLM 5,000 - 5,900",T,70,191,2025
EVD,3+F,"ACN(1-Y), ANC, ANS",D,64,191,2025
EVD,3+F,"Cond CLM 5,000 - 5,900",D,55,191,2025
EVD,3+C,"CLM 6,000 - 7,400",T,72,191,2025
EVD,3+F,"AN2L, AN1X",D,55,191,2025
EVD,3+F,"Cond CLM 6,000 - 7,400",D,57,191,2025
EVD,3+C,"CLM 7,500 - 8,900",T,74,191,2025
EVD,3+F,"AN2X, AN3L",D,58,191,2025
EVD,3+F,"Cond CLM 7,500 - 8,900",D,61,191,2025
EVD,3+C,"CN2 10,000 - 14,900",T,65,191,2025
EVD,3+F,"CN2 4,000 - 4,900",D,42,191,2025
EVD,3+F,"MCL 4,000 - 4,900",D,40,191,2025
EVD,3+C,"CN2 15,000 - 20,000",T,68,191,2025
EVD,3+F,"CN2 5,000 - 5,900",D,48,191,2025
EVD,3+F,"MCL 5,000 - 5,900",D,41,191,2025
EVD,3+C,"Cond CLM 10,000 - 14,900",T,72,191,2025
EVD,3+F,"CN3, CN4 3,000 - 3,900",D,47,191,2025
EVD,3+F,"MCL 6,000 - 7,400",D,42,191,2025
EVD,3+C,"MCL 10,000 - 14,900",T,51,191,2025
EVD,3+F,"CN3, CN4 4,000 - 4,900",D,48,191,2025
EVD,3+F,"MCL 7,500 - 8,900",D,47,191,2025
EVD,3+C,"MCL 15,000 - 20,000",T,55,191,2025
EVD,3+F,"CN3, CN4 5,000 - 5,900",D,54,191,2025
EVD,3+F,MSW,D,49,191,2025
EVD,3+C,MSW,T,68,191,2025
EVD,3+F,"Cond CLM 3,000 - 3,900",D,51,191,2025
EVD,3+F,"SA 10,000 - 14,900",D,64,191,2025
EVD,2F*,MSW,D,40,191,2025
EVD,3+F,"Cond CLM 7,500 - 8,900",D,63,191,2025
EVD,3+F,"ACN(1-Y), ANC, ANS",T,71,191,2025
EVD,2C*,"MCL 15,000 - 20,000",D,56,191,2025
EVD,3+F,"MCL 4,000 - 4,900",D,34,191,2025
EVD,3+F,"AN2L, AN1X",T,63,191,2025
EVD,2C*,MSW,D,49,191,2025
EVD,3+F,"MCL 5,000 - 5,900",D,35,191,2025
EVD,3+F,"AN2X, AN3L",T,68,191,2025
EVD,3+F,"CLM 10,000 - 14,900",T,64,192,2025
EVD,3+C,MSW,D,57,192,2025
FG,3+F,"CLM 3,000 - 3,900",T,54,192,2025
FG,3+C,"SA 10,000 - 14,900",D,72,192,2025
FG,2F,"MCL 15,000 - 20,000",D,52,192,2025
FG,3+F,"CLM 4,000 - 4,900",T,56,192,2025
FG,3+C,"ACN(1-Y), ANC, ANS",T,80,192,2025
FG,2F,"MCL 21,000 - 34,000",D,56,192,2025
FG,3+F,"CLM 5,000 - 5,900",T,60,192,2025
FG,3+C,"AN2L, AN1X",T,71,192,2025
FG,2F,"MCL 50,000 - 74,000",D,64,192,2025
FG,3+F,"CLM 6,000 - 7,400",T,61,192,2025
FG,3+C,"AN2X, AN3L",T,76,192,2025
FG,2F,MSW,D,72,192,2025
FG,3+F,"CLM 7,500 - 8,900",T,62,192,2025
FG,3+C,"CLM 10,000 - 14,900",T,73,192,2025
FG,2F,"MCL 21,000 - 34,000",T,59,192,2025
FG,3+F,"CN2 3,000 - 3,900",T,42,192,2025
FG,3+C,"CLM 4,000 - 4,900",T,66,192,2025
FG,2F,MSW,T,69,192,2025
FG,3+F,"CN2 4,000 - 4,900",T,47,192,2025
FG,3+C,"CLM 5,000 - 5,900",T,67,192,2025
FG,3F,"AN2L, AN1X",D,78,192,2025
FG,3+F,"CN2 5,000 - 5,900",T,49,192,2025
FG,3+C,"CLM 6,000 - 7,400",T,68,192,2025
FG,3F,"CN2 15,000 - 20,000",D,61,192,2025
FG,3+F,"CN2 6,000 - 7,400",T,52,192,2025
FG,3+C,"CLM 7,500 - 8,900",T,71,192,2025
FG,3F,"CN2 21,000 - 34,000",D,67,192,2025
FG,3+F,"CN3, CN4 10,000 - 14,900",T,60,192,2025
FG,3+C,"CN2 10,000 - 14,900",T,68,192,2025
FG,3F,GSTK-G2,D,86,192,2025
FG,3+F,"CN3, CN4 4,000 - 4,900",T,54,192,2025
FG,3+C,"CN2 3,000 - 3,900",T,57,192,2025
FG,3F,GSTK-G3,D,85,192,2025
FG,3+F,"CN3, CN4 5,000 - 5,900",T,55,192,2025
FG,3+C,"CN2 4,000 - 4,900",T,60,192,2025
FG,3F,"MCL 10,000 - 14,900",D,51,192,2025
FG,3+F,"CN3, CN4 6,000 - 7,400",T,57,192,2025
FG,3+C,"CN2 5,000 - 5,900",T,61,192,2025
FG,3F,"MCL 15,000 - 20,000",D,55,192,2025
FG,3+F,"CN3, CN4 7,500 - 8,900",T,58,192,2025
FG,3+C,"CN2 6,000 - 7,400",T,62,192,2025
FG,3F,"MCL 21,000 - 34,000",D,59,192,2025
FG,3+F,"Cond CLM 10,000 - 14,900",T,62,192,2025
FG,3+C,"CN2 7,500 - 8,900",T,63,192,2025
FG,3F,MSW,D,76,192,2025
FG,3+F,"Cond CLM 3,000 - 3,900",T,52,192,2025
FG,3+C,"CN3, CN4 10,000 - 14,900",T,68,192,2025
FG,3F,STK,D,83,192,2025
FG,3+F,"Cond CLM 4,000 - 4,900",T,57,192,2025
FG,3+C,"CN3, CN4 3,000 - 3,900",T,57,192,2025
FG,3F,"ACN(1-Y), ANC, ANS",T,81,192,2025
FG,3+F,"Cond CLM 5,000 - 5,900",T,59,192,2025
FG,3+C,"CN3, CN4 4,000 - 4,900",T,60,192,2025
FG,3F,"AN2L, AN1X",T,77,192,2025
FG,3+F,"Cond CLM 6,000 - 7,400",T,59,192,2025
FG,3+C,"CN3, CN4 5,000 - 5,900",T,61,192,2025
FG,3F,"MCL 21,000 - 34,000",T,66,192,2025
FG,3+F,"Cond CLM 7,500 - 8,900",T,61,192,2025
FG,3+C,"CN3, CN4 6,000 - 7,400",T,62,192,2025
FG,3F,"MCL 50,000 - 74,000",T,68,192,2025
FG,3+F,"MCL 10,000 - 14,900",T,45,192,2025
FG,3+C,"CN3, CN4 7,500 - 8,900",T,63,192,2025
FG,3F,MSW,T,71,192,2025
FG,3+F,"MCL 4,000 - 4,900",T,38,192,2025
FG,3+C,"Cond CLM 3,000 - 3,900",T,62,192,2025
